tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
58822,73109,IPN0076674,Westergalcantray,Wester Galcantray,0,LOC,Inverness-shire,Nairn,Highland,Nairn,Scotland,,,Inverness,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000039,"Inverness, Nairn, Badenoch and Strathspey",S15000001,Scotland,S23000009,Scotland,2802750846950.0,280275.0,846950.0,NH8046,57.496875,-3.999314,Scottish Gaelic,"Westergalcantray shows a complex structure. 'Wester-' is a Scots directional prefix, but 'galcantray' appears to be from Gaelic origins, possibly containing 'gall' (foreigner) or 'geal' (white/bright). The '-tray' ending might be from 'tràigh' (shore/bank) or a corrupted form of 'tir' (land).",Medium
49974,109825,IPN0117928,Stanns,St Ann's,0,LOC,Dumfriesshire,Dumfries,Dumfries and Galloway,Dumfries,Scotland,,,Lockerbie,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,3068880593336.0,306888.0,593336.0,NY0693,55.225435,-3.46536,Scots,"The place name 'Stanns' appears to be derived from Scots 'stane/stan' meaning 'stone', with a plural -s ending. The doubled 'n' is characteristic of Scots orthography. Common in Scots toponymy for places with notable stone features or structures.",Medium
37409,46738,IPN0049073,Mountstuart,Mount Stuart,0,LOC,Buteshire,Bute,Strathclyde,Argyll and Bute,Scotland,,,Bute,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,2106870659557.0,210687.0,659557.0,NS1059,55.79212,-5.021213,English,"Mountstuart is a compound name combining 'Mount' (English) + 'Stuart' (a personal name). This naming pattern is typical of English estate names, likely referring to a residence or estate associated with the Stuart family. The spelling 'Mount' rather than 'Mont' suggests English rather than Scots formation.",High
16785,21136,IPN0022218,Earlston,Earlston,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Kilmarnock,LD,Strathclyde,DIST,S12000008,East Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000040,Kilmarnock and Loudoun,S15000001,Scotland,S23000009,Scotland,2406060635411.0,240606.0,635411.0,NS4035,55.586178,-4.530517,Scots,"Earlston combines the English/Scots title 'Earl' with the common Scots suffix '-ton' (meaning farm/settlement). Historically known as 'Ercildoune', it evolved through Scots linguistic changes. The modern form shows clear Scots influence in both elements and its development.",High
21740,27342,IPN0028733,Govan,Govan,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Govan,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000035,Glasgow South West,S15000001,Scotland,S23000009,Scotland,2548440665341.0,254844.0,665341.0,NS5465,55.85933,-4.320726,Brittonic,Govan derives from Brittonic 'gwovan' meaning 'small hill' or 'smith/metalworker'. This etymology is well-documented and fits the historical context of the area as an early medieval settlement with archaeological evidence of metalworking. The location near the River Clyde in an area with strong Brittonic presence supports this origin.,High
35202,43984,IPN0046192,Marrel,Marrel,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,"Kildonan, Loth and Clyne",LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,3019060917045.0,301906.0,917045.0,ND0117,58.131413,-3.667393,Unsure,"Marrel is an unusual Scottish place name that doesn't clearly align with common Celtic, Norse, or Germanic patterns. Without more historical documentation or geographical context, it's difficult to confidently determine its linguistic origin. It could be a corrupted form of a Gaelic or Scots word, but there isn't enough evidence to make a definitive classification.",Low
18741,23783,IPN0025038,Fearnan,Fearnan,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Highland,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000054,Perth and North Perthshire,S15000001,Scotland,S23000009,Scotland,2724100744612.0,272410.0,744612.0,NN7244,56.576034,-4.07848,Scottish Gaelic,"Fearnan likely derives from the Gaelic 'feàrna' meaning 'alder trees' with the diminutive suffix. This is a common pattern in Highland toponymy, where places are named after local vegetation. The phonetic structure and the '-an' ending are typical of Gaelic place names, and the location fits within the historically Gaelic-speaking region of Scotland.",High
16425,20664,IPN0021718,Duncow,Duncow,0,LOC,Dumfriesshire,Dumfries,Dumfries and Galloway,Dumfries,Scotland,,,Dumfries,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000013,Dumfries and Galloway,S15000001,Scotland,S23000009,Scotland,2965070583333.0,296507.0,583333.0,NX9683,55.133517,-3.624831,Scottish Gaelic,Duncow comes from Gaelic 'dùn' meaning 'fort' combined with either 'cul' (back) or 'cu' (dog). The 'dun-' prefix is a very common Gaelic element in Scottish place names referring to fortified places. The phonetic transformation to '-cow' is typical of Gaelic words adapted into Scots.,High
44783,55744,IPN0058513,Ravelston,Ravelston,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000026,Edinburgh West,S15000001,Scotland,S23000009,Scotland,3221590673758.0,322159.0,673758.0,NT2273,55.950519,-3.24808,Scots,Ravelston combines the Scots word 'ravel' (confused/tangled) with the common Germanic suffix '-ton' (town/settlement). The name likely refers to a confusing or tangled area of land. The structure follows typical Scots naming patterns where a descriptive element is combined with '-ton'.,High
40423,50594,IPN0053150,Oldkilpatrick,Old Kilpatrick,0,LOC,Dunbartonshire,Dunbarton,Strathclyde,Dunbartonshire,Scotland,,,Old Kilpatrick,LD,Strathclyde,DIST,S12000039,West Dunbartonshire,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000059,West Dunbartonshire,S15000001,Scotland,S23000009,Scotland,2460700673188.0,246070.0,673188.0,NS4673,55.927046,-4.465232,Scots,"Oldkilpatrick combines three elements: 'Old' (English/Scots), 'kil-' (from Gaelic 'cill' meaning church), and 'patrick' (the saint's name). While it contains a Gaelic element, the compound formation with 'Old-' and the overall structure is characteristic of Scots place-name formation, representing linguistic layering typical in Scottish toponymy.",High
16432,88549,IPN0094225,Dundonald,Dundonald,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Lochgelly,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000036,Glenrothes,S15000001,Scotland,S23000009,Scotland,3216910694646.0,321691.0,694646.0,NT2194,56.138066,-3.261682,Scottish Gaelic,"Dundonald derives from Scottish Gaelic 'Dùn Dòmhnaill', meaning 'Donald's fort'. The prefix 'dun-' (from 'dùn') is a common Gaelic element meaning 'fort' or 'hillfort', while 'donald' comes from the Gaelic personal name 'Dòmhnall'. This naming pattern is typical of medieval Gaelic fortified settlements.",High
26457,33110,IPN0034810,Hobkirk,Hobkirk,0,LOC,Roxburghshire,Roxburgh,Borders,"Roxburgh, Ettrick and Lauderdale",Scotland,,,Jedburgh,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3586580610893.0,358658.0,610893.0,NT5810,55.390244,-2.654177,Scots,"Hobkirk combines two Germanic elements: 'Hob' (a diminutive of Robert, common in medieval Scots) and 'kirk' (Scots for church, from Old Norse 'kirkja'). While 'kirk' has Norse origins, its use in Scottish place names is typically associated with Scots language usage. The combination suggests a church associated with someone named Hob/Robert.",High
43025,53637,IPN0056317,Pittulie,Pittulie,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Deer,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3959750867617.0,395975.0,867617.0,NJ9567,57.698339,-2.069195,Scottish Gaelic,"Pittulie contains the Gaelic prefix 'pit-' (from 'pett'), meaning 'portion of land' or 'farm', which is particularly common in northeast Scotland. The second element '-tulie' likely derives from a personal name or geographical feature in Gaelic. The 'pit-' element is characteristic of Pictish-Gaelic linguistic overlap areas.",High
54485,68299,IPN0071703,Tornagrain,Tornagrain,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Inverness,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000039,"Inverness, Nairn, Badenoch and Strathspey",S15000001,Scotland,S23000009,Scotland,2766520849940.0,276652.0,849940.0,NH7649,57.522743,-4.061235,Scottish Gaelic,"Tornagrain likely derives from Scottish Gaelic 'Tòrr na Grèine' meaning 'hill of the sun' or 'Tòrr na gràin' meaning 'hill of the grain'. The element 'tòrr' meaning 'hill' is a common Gaelic toponymic element, while 'grain/grèine' could be related to either 'sun' or 'grain'.",Medium
29703,37339,IPN0039243,Kirn,Kirn,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,Cowal,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,2181500678227.0,218150.0,678227.0,NS1878,55.962515,-4.914887,Scottish Gaelic,"Kirn comes from the Gaelic 'ceàrn' meaning 'corner' or 'district'. This is a common element in Scottish place names, particularly in reference to geographical features. The anglicization from 'ceàrn' to 'kirn' follows typical phonetic patterns of Gaelic-to-English adaptation.",High
1375,1810,IPN0001928,Arisaig,Arisaig,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Lochaber,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1660460786363.0,166046.0,786363.0,NM6686,56.909325,-5.844547,Scottish Gaelic,"Arisaig derives from Old Norse 'eiðr-vík' (isthmus bay) but was heavily influenced by Gaelic, becoming 'Àrasaig'. The name refers to a safe harbor or bay. The area has strong historical connections to Gaelic culture and the Highland region, and the current form shows clear Gaelic phonological adaptation of the original Norse term.",High
33756,42074,IPN0044199,Lowerbrora,Lower Brora,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,"Kildonan, Loth and Clyne",LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2904790903801.0,290479.0,903801.0,NC9003,58.009837,-3.855139,Norse,"Lowerbrora combines English 'Lower' with Norse 'brora', derived from Old Norse 'brú-á' meaning 'bridge river'. Brora is a well-documented Norse name in Sutherland, showing Viking settlement influence. The English prefix was likely added later for geographical distinction.",High
28234,35306,IPN0037090,Inverasdale,Inverasdale,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Gairloch,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1821300886783.0,182130.0,886783.0,NG8286,57.817397,-5.66989,Scottish Gaelic,"Inverasdale combines 'inver-' (Gaelic 'inbhir' meaning 'mouth of') with 'asdale'. While '-dale' appears Norse, this is likely a Gaelicized form of a water feature name + Norse 'dalr'. The 'inver-' prefix is a classic Scottish Gaelic toponymic element indicating a river mouth or confluence.",High
9124,11557,IPN0012135,Calzeat,Calzeat,0,LOC,Peeblesshire,Peebles,Borders,Tweeddale,Scotland,,,Broughton,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,3114240635622.0,311424.0,635622.0,NT1135,55.606115,-3.407522,Scots,"Calzeat appears to be a Scots formation, possibly related to Scots 'cauld' (cold) + 'yett' (gate), though the spelling is unusual. The 'z' likely represents the Scots yogh sound. The name structure follows Scots naming patterns, but without more geographical context, confidence cannot be high.",Medium
40656,50833,IPN0053399,Orbost,Orabost,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1256680843391.0,125668.0,843391.0,NG2543,57.397871,-6.568269,Norse,"Orbost shows clear Norse etymology - likely from Old Norse 'örfiri' (tidal stream) + 'bolstaðr' (farm/settlement). The '-bost' element is a common Norse settlement suffix in Scottish place names, particularly common in the Hebrides and Western Scotland, derived from 'bolstaðr'.",High
50015,63179,IPN0066352,Stenochs,St Enochs,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Glasgow,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000029,Glasgow Central,S15000001,Scotland,S23000009,Scotland,2592520664768.0,259252.0,664768.0,NS5964,55.855493,-4.250064,Scots,"Stenochs appears to be a Scots formation, possibly derived from Scots 'stane' (stone) with a modified plural form. The '-ochs' ending suggests Scots phonological adaptation, though there could be some Gaelic influence. The name pattern fits Scots naming conventions for topographical features.",Medium
38794,48183,IPN0050589,Newliston,Newliston,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Kirkcaldy,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000041,Kirkcaldy and Cowdenbeath,S15000001,Scotland,S23000009,Scotland,3253270693305.0,325327.0,693305.0,NT2593,56.126604,-3.202814,English,"Newliston combines the English element 'New-' with 'liston', where 'liston' likely derives from an earlier settlement name. The 'New-' prefix is a common English toponymic element indicating a later settlement or development. The structure follows typical English place-name formation patterns.",High
9183,11646,IPN0012235,Cammo,Cammo,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000026,Edinburgh West,S15000001,Scotland,S23000009,Scotland,3180020674999.0,318002.0,674999.0,NT1874,55.960972,-3.315005,Scottish Gaelic,"Cammo likely derives from Scottish Gaelic 'cam' meaning crooked or bent, possibly referring to a curved landscape feature. The '-o' ending could be a corrupted form of a Gaelic suffix. Similar formations are found in other Scottish place names with 'cam-' elements.",Medium
13881,17637,IPN0018517,Crookofdevon,Crook of Devon,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Central,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000050,Ochil and South Perthshire,S15000001,Scotland,S23000009,Scotland,3032540700341.0,303254.0,700341.0,NO0300,56.185828,-3.560315,Scots,"Crookofdevon is a compound name combining Scots 'crook' (a bend, especially in a river) with 'devon' (referring to the River Devon). The construction 'X of Y' is typical of Scots place naming patterns. The name likely describes a location at a bend in the River Devon.",High
9156,11604,IPN0012187,Cambusbarron,Cambusbarron,0,LOC,Stirlingshire,Stirling,Central,Stirling and Falkirk,Scotland,,,Central No 1,LD,Central,DIST,S12000030,Stirling,CA,,,,S08000019,Forth Valley,,,S99999999,,,,,S14000057,Stirling,S15000001,Scotland,S23000009,Scotland,2776760692502.0,277676.0,692502.0,NS7792,56.109555,-3.968566,Scottish Gaelic,"Cambusbarron contains the Gaelic element 'camus' meaning bay or bend, commonly found in Scottish place names. The second element 'barron' likely derives from Gaelic 'barr' (height/summit) with a diminutive suffix. The combination suggests a settlement near a curved piece of land or by a height.",High
44607,55512,IPN0058272,Raigbeg,Raigbeg,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Inverness,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000039,"Inverness, Nairn, Badenoch and Strathspey",S15000001,Scotland,S23000009,Scotland,2809660829059.0,280966.0,829059.0,NH8029,57.336446,-3.979105,Scottish Gaelic,"Raigbeg contains the Gaelic elements 'raig' (likely from 'ràth' meaning fort or enclosed settlement) and 'beg' (from 'beag' meaning small). The -beg suffix is a very common Gaelic toponymic element in Scotland, and the combination suggests a small fortified settlement.",High
