tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
12998,86559,IPN0091989,Corse,Corse,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Huntly,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3604690840045.0,360469.0,840045.0,NJ6040,57.448965,-2.660331,Scottish Gaelic,"From Scottish Gaelic 'coirs' meaning 'cauldron' or 'corrie' (circular hollow in mountains), or possibly 'cors' meaning 'cross'. The phonetic development from Gaelic to Scots follows typical patterns, and corrie/coire is a common element in Scottish Highland toponymy.",High
28563,35732,IPN0037549,Kames,Kames,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Cumnock,LD,Strathclyde,DIST,S12000008,East Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000040,Kilmarnock and Loudoun,S15000001,Scotland,S23000009,Scotland,2695990626585.0,269599.0,626585.0,NS6926,55.515556,-4.066726,Scottish Gaelic,"From Scottish Gaelic 'camas' meaning 'bay' or 'creek', particularly a winding bay or inlet. The anglicized spelling 'Kames' represents the typical phonetic adaptation of Gaelic 'camas' into Scots. This is a very common coastal toponymic element throughout Scotland.",High
31505,39471,IPN0041485,Linnvale,Linnvale,0,LOC,Dunbartonshire,Dunbarton,Strathclyde,Dunbartonshire,Scotland,,,Old Kilpatrick,LD,Strathclyde,DIST,S12000039,West Dunbartonshire,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000059,West Dunbartonshire,S15000001,Scotland,S23000009,Scotland,2509350670344.0,250935.0,670344.0,NS5070,55.903049,-4.385875,Scots,"Compound name combining 'Linn' (from Scottish Gaelic 'linne' meaning 'pool' or 'waterfall') with 'vale' (English/Scots meaning 'valley'). This represents typical hybrid formation where a Gaelic water-feature term is combined with a Germanic valley term, characteristic of Lowland Scottish toponymy.",High
22489,28231,IPN0029729,Greenfold,Greenfold,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Keith,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3605110849302.0,360511.0,849302.0,NJ6049,57.532114,-2.661133,English,"Compound name combining 'green' (Middle English/Old English grene) with 'fold' (Old English falod/fald meaning enclosure or pen for animals). This follows typical English toponymic patterns for agricultural settlements, indicating an enclosed pasture or animal pen in a green area.",High
46078,57327,IPN0060176,Roster,Roster,0,LOC,Caithness,Caithness,Highland,Caithness,Scotland,,,Southern,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,3262070939547.0,326207.0,939547.0,ND2639,58.338193,-3.262037,Unsure,"This name is problematic as 'roster' typically refers to a list or register in modern usage, which is unusual for Scottish toponymy. It could potentially derive from a personal name, Germanic root, or be a corruption of another form. Without additional geographic or historical context, the etymology remains unclear.",Low
35930,44914,IPN0047176,Mial,Mial,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Gairloch,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1797260878035.0,179726.0,878035.0,NG7978,57.73781,-5.702224,Scottish Gaelic,"Likely derives from Scottish Gaelic 'maol' meaning bare hill, bald summit, or headland. This element is common in Scottish Highland toponymy, often anglicized in various forms. The pronunciation and spelling evolution from Gaelic 'maol' to 'Mial' follows typical patterns of Gaelic place name adaptation.",Medium
4907,81168,IPN0085968,Blackwood,Blackwood,0,LOC,Dunbartonshire,Dunbarton,Strathclyde,Dunbartonshire,Scotland,,,Kirkintilloch,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000011,"Coatbridge, Chryston and Bellshill",S15000001,Scotland,S23000009,Scotland,2719370674374.0,271937.0,674374.0,NS7174,55.945284,-4.052124,English,"Compound of Middle English 'black' + 'wood', a straightforward descriptive toponymic referring to dark woodland. This follows standard English place-naming patterns and represents the type of landscape description common in Anglo-Saxon and later English settlement naming.",High
21754,27364,IPN0028761,Gowkshill,Gowkshill,0,LOC,Midlothian,Midlothian,Lothian,Midlothian,Scotland,,,Lasswade,LD,Lothian,DIST,S12000019,Midlothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000045,Midlothian,S15000001,Scotland,S23000009,Scotland,3339680663244.0,333968.0,663244.0,NT3363,55.857839,-3.056449,Scots,"Contains 'gowk' (Scots for cuckoo, from Old Norse 'gaukr') + 'hill'. This represents a characteristic Scots linguistic development where Norse loanwords were integrated into Scots vocabulary and used in toponymy. The descriptive nature and phonetic form are typical of Scots place-naming.",High
47193,58762,IPN0061682,Scarff,Scarff,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Northmavine,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4244461180100.0,424446.0,1180100.0,HU2480,60.503825,-1.556796,Norse,"Likely derives from Old Norse 'skarfi' meaning cormorant or similar seabird, or 'skor' meaning cleft/gap. The single-element name with -ff spelling suggests Norse origin, though it could also represent a Scots adaptation of Norse vocabulary. The brevity and phonetic structure are consistent with Norse toponymic patterns.",Medium
29023,36352,IPN0038191,Kildrum,Kildrum,0,LOC,Dunbartonshire,Dunbarton,Strathclyde,Dunbartonshire,Scotland,,,Cumbernauld,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",S15000001,Scotland,S23000009,Scotland,2771490674831.0,277149.0,674831.0,NS7774,55.950748,-3.968935,Scottish Gaelic,"Contains the Scottish Gaelic prefix 'Cill-' (anglicized as 'Kil-') meaning 'church' or 'cell', combined with what appears to be 'druim' meaning 'ridge' or 'back'. This follows typical Gaelic toponymic patterns where 'Cill-' + topographical feature creates place names referring to church locations on landscape features.",High
6580,8478,IPN0008914,Bremirehoull,Bremirehoull,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Dunrossness,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4425091129003.0,442509.0,1129003.0,HU4229,60.043584,-1.238698,Scots,"Appears to be a Scots compound containing 'Bremire' (possibly from Scots 'brae' meaning hillside + 'mire' meaning bog/marsh) and 'houll' (Scots variant of 'howl' or 'hole', meaning hollow). The '-houll' spelling shows characteristic Scots phonetic development from Germanic roots, typical of Lowland Scottish place names.",Medium
29843,37504,IPN0039412,Knightsridge,Knightsridge,0,LOC,West Lothian,West Lothian,Lothian,West Lothian,Scotland,,,Whitburn and Livingston,LD,Lothian,DIST,S12000040,West Lothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000044,Livingston,S15000001,Scotland,S23000009,Scotland,3040270669274.0,304027.0,669274.0,NT0469,55.906963,-3.53673,English,"Clear English compound of 'Knights' + 'ridge', following standard English toponymic patterns. This type of name typically indicates medieval English settlement or land tenure, where 'Knights' refers to feudal landholders and 'ridge' describes the topographical feature. The straightforward English morphology suggests relatively recent naming or standardization.",High
1209,1583,IPN0001690,Appietown,Appietown,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Mainland,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3316731017778.0,331673.0,1017778.0,HY3117,59.041515,-3.192469,Scots,"The suffix '-town' is a characteristic Scots/English toponymic element meaning settlement or village. 'Appie' likely derives from a personal name or nickname, following the common Scots pattern of [personal name] + town for small settlements established in the post-medieval period.",High
20625,26019,IPN0027340,Garrycladdach,Garry Claddach,0,LOC,Inverness-shire,Inverness,,Western Isles,Scotland,,,North Uist,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,819010861091.0,81901.0,861091.0,NF8161,57.52771,-7.316515,Scottish Gaelic,"Contains the Gaelic element 'garry' (garraidh) meaning 'rough ground' or 'enclosure', combined with 'claddach' (cladach) meaning 'shore' or 'beach'. This compound structure follows typical Gaelic toponymic patterns describing geographical features, literally meaning 'rough ground/enclosure of the shore'.",High
8155,10393,IPN0010919,Buntait,Buntait,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Aird,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000039,"Inverness, Nairn, Badenoch and Strathspey",S15000001,Scotland,S23000009,Scotland,2397170831019.0,239717.0,831019.0,NH3931,57.341395,-4.664892,Scottish Gaelic,"Appears to contain Gaelic elements: 'bun' meaning 'foot/bottom' and possibly 'tait' which could be a corruption of 'taobh' (side) or represent a personal name. The structure follows Gaelic toponymic patterns, though the second element is less certain due to possible anglicization or corruption over time.",Medium
3195,4154,IPN0004377,Bathville,Bathville,0,LOC,West Lothian,West Lothian,Lothian,West Lothian,Scotland,,,Torphichen and Bathgate,LD,Lothian,DIST,S12000040,West Lothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000043,Linlithgow and East Falkirk,S15000001,Scotland,S23000009,Scotland,2942310667977.0,294231.0,667977.0,NS9467,55.893261,-3.692839,English,"Compound of English 'Bath' (referring to bathing place or spa) + 'ville' (town/settlement). The '-ville' suffix, though ultimately French, was commonly used in English place-naming, particularly in planned settlements. This appears to be a relatively modern English formation, likely 18th-19th century.",High
41463,51867,IPN0054482,Parkmains,Park Mains,0,LOC,Renfrewshire,Renfrew,Strathclyde,Renfrewshire,Scotland,,,Third,LD,Strathclyde,DIST,S12000038,Renfrewshire,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000052,Paisley and Renfrewshire North,S15000001,Scotland,S23000009,Scotland,2469020669509.0,246902.0,669509.0,NS4669,55.894287,-4.449844,Scots,"Compound of 'Park' (enclosed land, demesne) + 'mains' (home farm of an estate, from Scots 'mains' meaning demesne land). This is a典型 Scots toponymic pattern where 'mains' specifically refers to the principal farm of a landed estate, a distinctly Scottish usage of Germanic origin but uniquely developed in Scots.",High
5699,7321,IPN0007687,Bostadh,Bostadh,0,LOC,Ross-shire,Ross and Cromarty,,Western Isles,Scotland,,,Lewis,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1144280940219.0,114428.0,940219.0,NB1440,58.257597,-6.870439,Scottish Gaelic,"From Scottish Gaelic 'baile-stad' meaning 'town-place' or 'settlement-place', where 'baile' (town/settlement) combines with 'stad' (place/position). The '-adh' ending represents a typical Gaelic nominative form. This follows standard Gaelic compound formation patterns and reflects Gaelic settlement terminology.",High
273,366,IPN0000403,Achanalt,Achanalt,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Muir of Ord,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2252260861576.0,225226.0,861576.0,NH2561,57.610193,-4.927191,Scottish Gaelic,"Contains Gaelic elements 'achadh' (field) + 'alt' (stream/burn). The 'achan-' prefix is a common Gaelic toponymic pattern found throughout the Highlands, indicating a field or level ground near a watercourse.",High
1137,1491,IPN0001598,Annbank,Annbank,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Ayr,LD,Strathclyde,DIST,S12000028,South Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000010,Central Ayrshire,S15000001,Scotland,S23000009,Scotland,2408020623258.0,240802.0,623258.0,NS4023,55.477151,-4.520421,Scots,"Compound name of 'Ann' (personal name) + 'bank' (Scots/English for riverbank or slope). The '-bank' element is characteristic of Lowland Scots toponymy, suggesting settlement near a river embankment or slope associated with someone named Ann.",High
57534,71911,IPN0075415,Wasbister,Wasbister,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Mainland,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3278761015164.0,327876.0,1015164.0,HY2715,59.017419,-3.257763,Norse,"Contains Old Norse elements 'vás' (bay/inlet) + 'bólstaðr' (farmstead/dwelling place). The '-bister' ending is a characteristic Orkney/Shetland Norse toponymic pattern, indicating a farmstead by a bay, typical of Norse settlement patterns in northern Scotland.",High
1935,2566,IPN0002716,Auchtercairn,Auchtercairn,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Gairloch,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1802690876946.0,180269.0,876946.0,NG8076,57.728315,-5.692127,Scottish Gaelic,"Contains Gaelic 'uachdar' (upper/higher ground) + 'càrn' (cairn/stone heap). The 'Auchter-' prefix is a common Anglicization of Gaelic 'uachdar', frequently found in Scottish toponymy. The element 'cairn' is Celtic in origin, referring to stone monuments or rocky hills.",High
21209,26751,IPN0028114,Glenmoriston,Glen Moriston,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Aird,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000039,"Inverness, Nairn, Badenoch and Strathspey",S15000001,Scotland,S23000009,Scotland,2297610812809.0,229761.0,812809.0,NH2912,57.174407,-4.817586,Scottish Gaelic,"Classic Gaelic structure with 'gleann' (valley) + personal name 'Moriston'. The 'Glen-' prefix is quintessentially Scottish Gaelic, meaning valley. The second element likely derives from a Gaelic personal name or clan designation, possibly related to 'Mòr' (big/great) with the suffix '-ston' being an Anglicized ending.",High
45195,56272,IPN0059083,Rhitongue,Rhitongue,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,Tongue and Farr,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2600190959246.0,260019.0,959246.0,NC6059,58.498827,-4.40363,Scottish Gaelic,"Likely from Gaelic 'rìgh' (king) + 'teanga' (tongue/promontory) meaning 'king's tongue/promontory'. The 'Rhi-' element appears to be from Gaelic 'rìgh', while 'tongue' often represents land formations in Highland toponymy. The phonetic evolution suggests Gaelic origins adapted through English pronunciation patterns.",Medium
36728,45900,IPN0048207,Monikie,Monikie,0,LOC,Angus,Angus,Tayside,Angus,Scotland,,,Carnoustie,LD,Tayside,DIST,S12000041,Angus,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000015,Dundee East,S15000001,Scotland,S23000009,Scotland,3500670738238.0,350067.0,738238.0,NO5038,56.533481,-2.813436,Scottish Gaelic,"Contains Gaelic element 'monadh' (hill, moor) + diminutive suffix '-aig' creating 'Monaig' > Monikie. Common Gaelic toponymic pattern for describing elevated terrain features.",High
5481,7074,IPN0007437,Bonnyton,Bonnyton,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Kilmarnock,LD,Strathclyde,DIST,S12000008,East Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000040,Kilmarnock and Loudoun,S15000001,Scotland,S23000009,Scotland,2417840638312.0,241784.0,638312.0,NS4138,55.612603,-4.513512,Scots,"Germanic/Anglo-Saxon structure with personal name 'Boni' + '-ing' (people of) + '-tun' (settlement), typical Scots development from Old English. Pattern common in Lowland Scotland settlements.",High
1974,2616,IPN0002768,Aultbea,Aultbea,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,Gairloch,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1875630888916.0,187563.0,888916.0,NG8788,57.839131,-5.58052,Scottish Gaelic,"Contains Gaelic 'allt' (stream, burn) + 'beithe' (birch trees), meaning 'stream of the birches'. Classic Highland toponymic pattern describing landscape features with vegetation.",High
9446,11967,IPN0012585,Cargenbridge,Cargenbridge,0,LOC,Kirkcudbrightshire,Kirkcudbright,Dumfries and Galloway,Dumfries,Scotland,,,Eastern,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000013,Dumfries and Galloway,S15000001,Scotland,S23000009,Scotland,2947290575125.0,294729.0,575125.0,NX9475,55.059416,-3.649666,Scottish Gaelic,"Contains 'Cargen-' which appears to derive from Scottish Gaelic 'carreg' (rock/stone) or 'cargan' (little rock), combined with English 'bridge'. This represents typical linguistic layering where a Gaelic topographical element is combined with later English infrastructure terminology.",Medium
43103,53727,IPN0056410,Plean,Plean,0,LOC,Stirlingshire,Stirling,Central,Stirling and Falkirk,Scotland,,,Central No 1,LD,Central,DIST,S12000030,Stirling,CA,,,,S08000019,Forth Valley,,,S99999999,,,,,S14000057,Stirling,S15000001,Scotland,S23000009,Scotland,2832850687410.0,283285.0,687410.0,NS8387,56.065236,-3.876202,Scottish Gaelic,Derives from Scottish Gaelic 'plean' meaning 'plane' or 'flat area/field'. This is a straightforward Gaelic topographical term describing the flat terrain characteristic of this area in central Scotland. The phonetic form has remained largely unchanged from the original Gaelic.,High
